fecha,region,tmax_c,tmin_c,tmed_c
2023-03-11,Sierra Madre Occ.,20.2,12.2,17.1
2023-03-12,Sierra Madre Occ.,31.3,14.8,22.6
2023-03-13,Sierra Madre Occ.,25.2,9.4,17.7
2023-03-14,Sierra Madre Occ.,26.0,12.8,17.6
2023-03-15,Sierra Madre Occ.,26.5,11.6,20.9
2023-03-16,Sierra Madre Occ.,22.0,7.7,13.6
2023-03-17,Sierra Madre Occ.,24.1,9.0,16.6
2023-03-18,Sierra Madre Occ.,26.1,11.8,19.1
2023-03-19,Sierra Madre Occ.,23.0,10.7,16.4
2023-03-20,Sierra Madre Occ.,29.7,12.8,20.8
2023-03-21,Sierra Madre Occ.,28.9,13.7,21.1
2023-03-22,Sierra Madre Occ.,21.5,8.2,15.6
2023-03-23,Sierra Madre Occ.,21.2,5.2,14.1
2023-03-24,Sierra Madre Occ.,20.8,7.6,13.5
2023-03-25,Sierra Madre Occ.,22.3,9.3,14.5
2023-03-26,Sierra Madre Occ.,21.2,6.5,14.0
2023-03-27,Sierra Madre Occ.,22.1,8.4,14.6
2023-03-28,Sierra Madre Occ.,23.6,8.0,16.3
2023-03-29,Sierra Madre Occ.,22.9,8.4,16.5
2023-03-30,Sierra Madre Occ.,20.4,7.5,14.3
2023-03-31,Sierra Madre Occ.,21.2,7.5,14.2
2023-04-01,Sierra Madre Occ.,23.7,9.3,16.5
2023-04-02,Sierra Madre Occ.,24.3,13.1,19.6
2023-04-03,Sierra Madre Occ.,14.7,1.5,8.6
2023-04-04,Sierra Madre Occ.,23.1,7.9,14.4
2023-04-05,Sierra Madre Occ.,21.5,4.2,12.5
2023-04-06,Sierra Madre Occ.,14.9,4.6,8.9
2023-04-07,Sierra Madre Occ.,19.9,6.2,12.6
2023-04-08,Sierra Madre Occ.,20.7,8.1,14.8
2023-04-09,Sierra Madre Occ.,16.2,1.8,9.2
2023-04-10,Sierra Madre Occ.,21.9,8.4,14.2
2023-04-11,Sierra Madre Occ.,14.9,3.2,9.3
2023-04-12,Sierra Madre Occ.,19.2,9.0,15.5
2023-04-13,Sierra Madre Occ.,15.8,3.5,9.6
2023-04-14,Sierra Madre Occ.,16.0,4.2,11.3
2023-04-15,Sierra Madre Occ.,18.6,7.6,12.4
2023-04-16,Sierra Madre Occ.,12.3,-0.8,6.0
2023-04-17,Sierra Madre Occ.,15.3,0.6,7.7
2023-04-18,Sierra Madre Occ.,18.4,5.3,12.8
2023-04-19,Sierra Madre Occ.,18.0,4.2,12.8
2023-04-20,Sierra Madre Occ.,18.6,5.8,11.7
2023-04-21,Sierra Madre Occ.,12.9,3.9,8.4
2023-04-22,Sierra Madre Occ.,12.9,2.0,7.2
2023-04-23,Sierra Madre Occ.,17.4,3.6,11.0
2023-04-24,Sierra Madre Occ.,17.7,4.6,8.9
2023-04-25,Sierra Madre Occ.,12.4,-0.7,5.9
2023-04-26,Sierra Madre Occ.,16.6,3.1,9.4
2023-04-27,Sierra Madre Occ.,13.6,1.9,7.9
2023-04-28,Sierra Madre Occ.,11.8,-3.2,4.2
2023-04-29,Sierra Madre Occ.,10.2,-3.0,4.1
2023-04-30,Sierra Madre Occ.,12.6,-1.6,5.2
2023-05-01,Sierra Madre Occ.,14.7,0.2,7.9
2023-05-02,Sierra Madre Occ.,11.2,-2.4,3.6
2023-05-03,Sierra Madre Occ.,13.5,-2.4,5.5
2023-05-04,Sierra Madre Occ.,12.8,-4.1,3.2
2023-05-05,Sierra Madre Occ.,14.7,1.6,7.2
2023-05-06,Sierra Madre Occ.,10.6,-3.5,3.6
2023-05-07,Sierra Madre Occ.,7.2,-7.4,0.5
2023-05-08,Sierra Madre Occ.,9.5,-2.9,4.3
2023-05-09,Sierra Madre Occ.,10.2,-1.1,4.0
2023-05-10,Sierra Madre Occ.,11.0,1.3,5.9
2023-05-11,Sierra Madre Occ.,10.5,-1.4,4.1
2023-05-12,Sierra Madre Occ.,7.8,-8.1,0.5
2023-05-13,Sierra Madre Occ.,11.3,0.4,5.0
2023-05-14,Sierra Madre Occ.,8.0,-7.3,-0.3
2023-05-15,Sierra Madre Occ.,9.5,-3.1,3.7
2023-05-16,Sierra Madre Occ.,10.3,-2.8,2.2
2023-05-17,Sierra Madre Occ.,5.8,-5.0,0.1
2023-05-18,Sierra Madre Occ.,11.0,-2.0,4.3
2023-05-19,Sierra Madre Occ.,5.4,-9.4,-0.4
2023-05-20,Sierra Madre Occ.,5.6,-6.7,0.6
2023-05-21,Sierra Madre Occ.,3.8,-8.1,-2.2
2023-05-22,Sierra Madre Occ.,9.0,-4.7,1.3
2023-05-23,Sierra Madre Occ.,5.7,-10.7,-1.7
2023-05-24,Sierra Madre Occ.,5.8,-8.2,-1.4
2023-05-25,Sierra Madre Occ.,0.6,-12.6,-6.1
2023-05-26,Sierra Madre Occ.,6.1,-7.8,-0.2
2023-05-27,Sierra Madre Occ.,7.2,-5.5,0.1
2023-05-28,Sierra Madre Occ.,7.4,-7.6,-1.2
2023-05-29,Sierra Madre Occ.,7.9,-5.1,-0.1
2023-05-30,Sierra Madre Occ.,3.2,-9.3,-2.7
2023-05-31,Sierra Madre Occ.,2.9,-10.3,-4.0
2023-06-01,Sierra Madre Occ.,1.3,-9.8,-3.2
2023-06-02,Sierra Madre Occ.,4.7,-10.5,-2.5
2023-06-03,Sierra Madre Occ.,7.2,-7.2,-0.9
2023-06-04,Sierra Madre Occ.,1.1,-11.7,-4.5
2023-06-05,Sierra Madre Occ.,3.3,-10.1,-4.5
2023-06-06,Sierra Madre Occ.,3.5,-8.9,-3.3
2023-06-07,Sierra Madre Occ.,0.2,-11.8,-5.1
2023-06-08,Sierra Madre Occ.,5.0,-9.8,-3.0
2023-06-09,Sierra Madre Occ.,-2.1,-16.3,-8.9
2023-06-10,Sierra Madre Occ.,3.2,-11.0,-4.7
2023-06-11,Sierra Madre Occ.,1.1,-13.2,-6.2
2023-06-12,Sierra Madre Occ.,2.1,-8.3,-5.0
2023-06-13,Sierra Madre Occ.,0.9,-13.7,-6.1
2023-06-14,Sierra Madre Occ.,2.9,-10.3,-2.9
2023-06-15,Sierra Madre Occ.,0.5,-8.9,-3.0
2023-06-16,Sierra Madre Occ.,2.8,-12.1,-4.6
2023-06-17,Sierra Madre Occ.,1.7,-13.0,-5.5
2023-06-18,Sierra Madre Occ.,-1.1,-15.3,-7.3
2023-06-19,Sierra Madre Occ.,3.2,-11.9,-5.4
2023-06-20,Sierra Madre Occ.,2.1,-9.9,-4.0
2023-06-21,Sierra Madre Occ.,0.6,-13.9,-7.3
2023-06-22,Sierra Madre Occ.,-0.3,-14.4,-6.1
2023-06-23,Sierra Madre Occ.,-0.5,-12.7,-5.6
2023-06-24,Sierra Madre Occ.,2.2,-8.3,-3.5
2023-06-25,Sierra Madre Occ.,-4.6,-16.9,-10.9
2023-06-26,Sierra Madre Occ.,1.2,-12.1,-6.7
2023-06-27,Sierra Madre Occ.,-1.5,-14.9,-9.4
2023-06-28,Sierra Madre Occ.,3.4,-9.2,-3.8
2023-06-29,Sierra Madre Occ.,0.0,-13.5,-6.4
2023-06-30,Sierra Madre Occ.,0.5,-14.3,-6.5
2023-07-01,Sierra Madre Occ.,-2.2,-14.5,-7.2
2023-07-02,Sierra Madre Occ.,-0.6,-12.3,-6.2
2023-07-03,Sierra Madre Occ.,1.2,-12.6,-4.4
2023-07-04,Sierra Madre Occ.,-2.6,-13.1,-7.9
2023-07-05,Sierra Madre Occ.,1.8,-11.9,-5.8
2023-07-06,Sierra Madre Occ.,1.5,-12.6,-4.7
2023-07-07,Sierra Madre Occ.,0.2,-11.6,-7.7
2023-07-08,Sierra Madre Occ.,-3.6,-18.5,-9.7
2023-07-09,Sierra Madre Occ.,1.6,-12.4,-6.0
2023-07-10,Sierra Madre Occ.,-2.2,-14.2,-8.1
2023-07-11,Sierra Madre Occ.,5.5,-9.1,-2.3
2023-07-12,Sierra Madre Occ.,-0.6,-14.5,-6.6
2023-07-13,Sierra Madre Occ.,-1.4,-15.5,-8.3
2023-07-14,Sierra Madre Occ.,-2.1,-12.9,-7.7
2023-07-15,Sierra Madre Occ.,0.7,-13.1,-7.5
2023-07-16,Sierra Madre Occ.,-1.2,-17.4,-8.7
2023-07-17,Sierra Madre Occ.,-3.6,-17.0,-9.6
2023-07-18,Sierra Madre Occ.,-3.1,-14.6,-9.6
2023-07-19,Sierra Madre Occ.,-2.4,-13.9,-8.5
2023-07-20,Sierra Madre Occ.,1.2,-10.7,-5.1
2023-07-21,Sierra Madre Occ.,2.9,-13.1,-4.8
2023-07-22,Sierra Madre Occ.,-4.4,-14.6,-9.9
2023-07-23,Sierra Madre Occ.,-3.5,-15.1,-9.4
2023-07-24,Sierra Madre Occ.,-6.3,-19.8,-12.1
2023-07-25,Sierra Madre Occ.,2.3,-12.0,-6.0
2023-07-26,Sierra Madre Occ.,-1.2,-15.1,-7.9
2023-07-27,Sierra Madre Occ.,3.1,-13.2,-5.6
2023-07-28,Sierra Madre Occ.,4.3,-9.6,-3.6
2023-07-29,Sierra Madre Occ.,-3.6,-17.9,-10.8
2023-07-30,Sierra Madre Occ.,2.2,-10.9,-5.4
2023-07-31,Sierra Madre Occ.,-1.9,-16.7,-9.2
2023-08-01,Sierra Madre Occ.,-2.2,-14.0,-7.3
2023-08-02,Sierra Madre Occ.,0.6,-8.1,-4.4
2023-08-03,Sierra Madre Occ.,-1.5,-17.0,-8.9
2023-08-04,Sierra Madre Occ.,-0.6,-14.5,-5.8
2023-08-05,Sierra Madre Occ.,-1.1,-14.9,-7.0
2023-08-06,Sierra Madre Occ.,-2.1,-14.4,-9.1
2023-08-07,Sierra Madre Occ.,-2.0,-12.9,-6.8
2023-08-08,Sierra Madre Occ.,-1.5,-17.6,-7.2
2023-08-09,Sierra Madre Occ.,-2.1,-16.7,-9.7
2023-08-10,Sierra Madre Occ.,3.1,-10.4,-5.2
2023-08-11,Sierra Madre Occ.,-0.2,-13.0,-6.5
2023-08-12,Sierra Madre Occ.,0.1,-14.1,-6.9
2023-08-13,Sierra Madre Occ.,2.7,-12.5,-5.2
2023-08-14,Sierra Madre Occ.,2.1,-11.5,-4.6
2023-08-15,Sierra Madre Occ.,0.1,-13.5,-6.1
2023-08-16,Sierra Madre Occ.,-6.0,-15.6,-10.2
2023-08-17,Sierra Madre Occ.,0.3,-18.2,-9.9
2023-08-18,Sierra Madre Occ.,-2.0,-16.4,-7.5
2023-08-19,Sierra Madre Occ.,1.6,-13.6,-4.9
2023-08-20,Sierra Madre Occ.,1.6,-10.9,-5.0
2023-08-21,Sierra Madre Occ.,0.2,-15.0,-6.1
2023-08-22,Sierra Madre Occ.,3.8,-9.9,-3.6
2023-08-23,Sierra Madre Occ.,0.6,-12.4,-5.6
2023-08-24,Sierra Madre Occ.,4.8,-8.3,-2.6
2023-08-25,Sierra Madre Occ.,1.5,-11.5,-4.8
2023-08-26,Sierra Madre Occ.,2.2,-9.5,-2.3
2023-08-27,Sierra Madre Occ.,6.7,-8.5,-1.1
2023-08-28,Sierra Madre Occ.,4.4,-7.0,-1.6
2023-08-29,Sierra Madre Occ.,2.7,-12.8,-4.8
2023-08-30,Sierra Madre Occ.,7.4,-8.4,0.0
2023-08-31,Sierra Madre Occ.,4.0,-9.4,-3.6
2023-09-01,Sierra Madre Occ.,3.7,-10.8,-3.6
2023-09-02,Sierra Madre Occ.,3.3,-12.0,-3.2
2023-09-03,Sierra Madre Occ.,5.3,-8.3,-1.2
2023-09-04,Sierra Madre Occ.,3.7,-8.4,-1.1
2023-09-05,Sierra Madre Occ.,1.2,-10.9,-4.8
2023-09-06,Sierra Madre Occ.,4.7,-8.9,-1.7
2023-09-07,Sierra Madre Occ.,-2.1,-13.2,-6.9
2023-09-08,Sierra Madre Occ.,1.0,-11.1,-5.7
2023-09-09,Sierra Madre Occ.,8.9,-5.0,1.4
2023-09-10,Sierra Madre Occ.,7.7,-5.7,2.8
2023-09-11,Sierra Madre Occ.,8.5,-6.1,0.2
2023-09-12,Sierra Madre Occ.,5.9,-7.6,-0.4
2023-09-13,Sierra Madre Occ.,7.8,-5.9,0.5
2023-09-14,Sierra Madre Occ.,8.0,-6.0,1.0
2023-09-15,Sierra Madre Occ.,7.1,-7.8,-1.2
2023-09-16,Sierra Madre Occ.,8.1,-4.4,2.6
2023-09-17,Sierra Madre Occ.,4.3,-9.3,-1.2
2023-09-18,Sierra Madre Occ.,6.2,-8.5,-2.5
2023-09-19,Sierra Madre Occ.,6.2,-7.3,-1.3
2023-09-20,Sierra Madre Occ.,9.6,-0.3,4.4
2023-09-21,Sierra Madre Occ.,7.5,-5.2,1.7
2023-09-22,Sierra Madre Occ.,6.6,-9.3,-0.9
2023-09-23,Sierra Madre Occ.,12.6,-1.5,5.0
2023-09-24,Sierra Madre Occ.,11.7,-1.8,4.6
2023-09-25,Sierra Madre Occ.,7.5,-3.9,1.6
2023-09-26,Sierra Madre Occ.,10.6,-0.8,4.9
2023-09-27,Sierra Madre Occ.,8.8,-4.6,2.4
2023-09-28,Sierra Madre Occ.,6.8,-6.4,0.2
2023-09-29,Sierra Madre Occ.,8.7,-5.1,1.7
2023-09-30,Sierra Madre Occ.,10.3,-4.1,2.9
2023-10-01,Sierra Madre Occ.,9.3,-1.7,2.6
2023-10-02,Sierra Madre Occ.,9.8,-1.2,4.9
2023-10-03,Sierra Madre Occ.,9.5,-3.5,2.5
2023-10-04,Sierra Madre Occ.,9.2,-2.3,3.4
2023-10-05,Sierra Madre Occ.,9.9,0.3,4.3
2023-10-06,Sierra Madre Occ.,11.3,-4.5,4.6
2023-10-07,Sierra Madre Occ.,9.9,-2.6,3.4
2023-10-08,Sierra Madre Occ.,6.9,-5.7,0.6
2023-10-09,Sierra Madre Occ.,7.6,-2.8,1.3
2023-10-10,Sierra Madre Occ.,10.1,-3.9,2.9
2023-10-11,Sierra Madre Occ.,16.7,4.7,10.5
2023-10-12,Sierra Madre Occ.,18.2,1.3,8.6
2023-10-13,Sierra Madre Occ.,14.5,0.0,6.1
2023-10-14,Sierra Madre Occ.,12.0,-1.0,5.4
2023-10-15,Sierra Madre Occ.,19.3,4.1,10.8
2023-10-16,Sierra Madre Occ.,15.8,3.5,9.2
2023-10-17,Sierra Madre Occ.,17.0,2.6,10.0
2023-10-18,Sierra Madre Occ.,10.6,-0.5,5.0
2023-10-19,Sierra Madre Occ.,15.4,0.6,7.8
2023-10-20,Sierra Madre Occ.,14.4,-1.1,6.4
2023-10-21,Sierra Madre Occ.,16.4,5.0,11.5
2023-10-22,Sierra Madre Occ.,17.0,4.1,9.1
2023-10-23,Sierra Madre Occ.,21.0,8.2,12.9
2023-10-24,Sierra Madre Occ.,14.6,0.5,8.2
2023-10-25,Sierra Madre Occ.,17.1,1.8,10.3
2023-10-26,Sierra Madre Occ.,17.3,4.6,11.5
2023-10-27,Sierra Madre Occ.,13.8,1.4,8.6
2023-10-28,Sierra Madre Occ.,20.5,5.3,13.3
2023-10-29,Sierra Madre Occ.,16.0,5.3,12.2
2023-10-30,Sierra Madre Occ.,18.3,5.7,11.5
2023-10-31,Sierra Madre Occ.,17.8,3.6,10.9
2023-11-01,Sierra Madre Occ.,17.3,5.7,11.1
2023-11-02,Sierra Madre Occ.,19.7,8.2,13.5
2023-11-03,Sierra Madre Occ.,20.4,8.0,13.0
2023-11-04,Sierra Madre Occ.,20.4,10.2,15.1
2023-11-05,Sierra Madre Occ.,24.2,10.7,15.8
2023-11-06,Sierra Madre Occ.,20.8,7.3,14.5
2023-11-07,Sierra Madre Occ.,22.8,11.7,17.3
2023-11-08,Sierra Madre Occ.,16.1,1.2,9.4
2023-11-09,Sierra Madre Occ.,23.6,11.8,17.4
2023-11-10,Sierra Madre Occ.,18.8,7.4,13.5
2023-11-11,Sierra Madre Occ.,19.0,8.0,13.5
2023-11-12,Sierra Madre Occ.,22.4,6.7,14.6
2023-11-13,Sierra Madre Occ.,27.2,12.5,19.2
2023-11-14,Sierra Madre Occ.,21.8,8.2,14.1
2023-11-15,Sierra Madre Occ.,26.4,11.3,18.4
2023-11-16,Sierra Madre Occ.,27.0,11.7,18.4
2023-11-17,Sierra Madre Occ.,22.4,8.7,14.9
2023-11-18,Sierra Madre Occ.,26.9,11.2,19.4
2023-11-19,Sierra Madre Occ.,27.4,13.9,21.3
2023-11-20,Sierra Madre Occ.,24.5,11.3,17.1
2023-11-21,Sierra Madre Occ.,22.8,10.4,15.8
2023-11-22,Sierra Madre Occ.,27.1,13.0,20.5
2023-11-23,Sierra Madre Occ.,22.9,10.3,16.6
2023-11-24,Sierra Madre Occ.,24.5,12.9,18.9
2023-11-25,Sierra Madre Occ.,26.0,11.6,19.8
2023-11-26,Sierra Madre Occ.,24.8,13.2,17.9
2023-11-27,Sierra Madre Occ.,25.7,14.9,19.2
2023-11-28,Sierra Madre Occ.,26.6,14.0,21.8
2023-11-29,Sierra Madre Occ.,27.4,13.9,19.8
2023-11-30,Sierra Madre Occ.,33.2,16.0,24.1
2023-12-01,Sierra Madre Occ.,21.2,12.9,17.2
2023-12-02,Sierra Madre Occ.,33.1,18.8,25.3
2023-12-03,Sierra Madre Occ.,28.2,12.7,18.7
2023-12-04,Sierra Madre Occ.,29.4,16.3,21.1
2023-12-05,Sierra Madre Occ.,24.6,12.4,18.6
2023-12-06,Sierra Madre Occ.,29.6,15.3,22.3
2023-12-07,Sierra Madre Occ.,31.4,17.1,24.3
2023-12-08,Sierra Madre Occ.,28.1,14.2,22.7
2023-12-09,Sierra Madre Occ.,27.5,17.1,22.8
2023-12-10,Sierra Madre Occ.,28.3,15.4,22.7
2023-12-11,Sierra Madre Occ.,28.0,12.5,19.9
2023-12-12,Sierra Madre Occ.,30.1,17.2,22.4
2023-12-13,Sierra Madre Occ.,30.3,17.4,23.2
2023-12-14,Sierra Madre Occ.,22.8,11.4,18.2
2023-12-15,Sierra Madre Occ.,32.2,18.3,24.7
2023-12-16,Sierra Madre Occ.,32.0,18.0,25.1
2023-12-17,Sierra Madre Occ.,24.6,12.2,19.6
2023-12-18,Sierra Madre Occ.,30.2,16.3,22.7
2023-12-19,Sierra Madre Occ.,29.6,18.1,23.7
2023-12-20,Sierra Madre Occ.,28.7,15.2,21.7
2023-12-21,Sierra Madre Occ.,28.5,14.4,22.6
2023-12-22,Sierra Madre Occ.,31.0,19.6,24.2
2023-12-23,Sierra Madre Occ.,25.2,12.1,19.8
2023-12-24,Sierra Madre Occ.,30.8,18.3,23.7
2023-12-25,Sierra Madre Occ.,30.7,18.9,24.4
2023-12-26,Sierra Madre Occ.,30.7,17.5,24.5
2023-12-27,Sierra Madre Occ.,29.6,18.4,23.9
2023-12-28,Sierra Madre Occ.,31.9,20.4,25.4
2023-12-29,Sierra Madre Occ.,30.2,18.1,24.6
2023-12-30,Sierra Madre Occ.,32.4,17.8,26.2
2023-12-31,Sierra Madre Occ.,29.8,16.5,22.6
2024-01-01,Sierra Madre Occ.,34.6,22.0,28.2
2024-01-02,Sierra Madre Occ.,33.4,18.1,26.6
2024-01-03,Sierra Madre Occ.,30.9,17.1,23.6
2024-01-04,Sierra Madre Occ.,28.9,16.1,23.3
2024-01-05,Sierra Madre Occ.,31.9,20.7,24.9
2024-01-06,Sierra Madre Occ.,28.5,14.4,22.0
2024-01-07,Sierra Madre Occ.,29.8,18.0,23.6
2024-01-08,Sierra Madre Occ.,28.1,17.8,23.8
2024-01-09,Sierra Madre Occ.,28.4,15.0,21.1
2024-01-10,Sierra Madre Occ.,32.9,20.8,27.5
2024-01-11,Sierra Madre Occ.,31.2,19.1,24.6
2024-01-12,Sierra Madre Occ.,29.4,15.6,24.7
2024-01-13,Sierra Madre Occ.,30.7,16.3,23.3
2024-01-14,Sierra Madre Occ.,28.4,15.6,25.2
2024-01-15,Sierra Madre Occ.,28.4,17.6,23.1
2024-01-16,Sierra Madre Occ.,31.8,20.4,25.3
2024-01-17,Sierra Madre Occ.,31.6,17.2,25.1
2024-01-18,Sierra Madre Occ.,36.4,21.0,28.6
2024-01-19,Sierra Madre Occ.,27.6,15.8,21.8
2024-01-20,Sierra Madre Occ.,29.8,20.2,24.9
2024-01-21,Sierra Madre Occ.,37.3,22.7,28.3
2024-01-22,Sierra Madre Occ.,30.8,21.0,25.0
2024-01-23,Sierra Madre Occ.,34.4,20.1,26.6
2024-01-24,Sierra Madre Occ.,37.5,22.2,28.9
2024-01-25,Sierra Madre Occ.,34.7,23.2,28.4
2024-01-26,Sierra Madre Occ.,32.9,23.6,27.7
2024-01-27,Sierra Madre Occ.,34.7,20.7,27.1
2024-01-28,Sierra Madre Occ.,33.9,19.5,25.7
2024-01-29,Sierra Madre Occ.,34.1,24.3,30.5
2024-01-30,Sierra Madre Occ.,30.7,18.9,25.0
2024-01-31,Sierra Madre Occ.,31.2,19.1,25.3
2024-02-01,Sierra Madre Occ.,28.6,15.8,22.3
2024-02-02,Sierra Madre Occ.,28.6,15.1,21.9
2024-02-03,Sierra Madre Occ.,34.9,19.1,27.5
2024-02-04,Sierra Madre Occ.,30.9,14.7,23.0
2024-02-05,Sierra Madre Occ.,30.9,18.7,24.9
2024-02-06,Sierra Madre Occ.,33.3,20.5,26.1
2024-02-07,Sierra Madre Occ.,28.7,15.6,21.7
2024-02-08,Sierra Madre Occ.,30.2,18.5,23.1
2024-02-09,Sierra Madre Occ.,29.3,16.7,22.7
2024-02-10,Sierra Madre Occ.,30.2,18.7,24.1
2024-02-11,Sierra Madre Occ.,29.5,17.4,23.0
2024-02-12,Sierra Madre Occ.,31.5,17.7,23.7
2024-02-13,Sierra Madre Occ.,26.0,13.8,20.9
2024-02-14,Sierra Madre Occ.,30.0,17.5,24.2
2024-02-15,Sierra Madre Occ.,31.2,19.8,25.5
2024-02-16,Sierra Madre Occ.,31.8,16.9,22.5
2024-02-17,Sierra Madre Occ.,31.5,20.0,26.3
2024-02-18,Sierra Madre Occ.,31.0,15.8,22.6
2024-02-19,Sierra Madre Occ.,28.4,16.9,22.2
2024-02-20,Sierra Madre Occ.,29.2,16.7,22.9
2024-02-21,Sierra Madre Occ.,30.6,17.9,24.9
2024-02-22,Sierra Madre Occ.,26.8,17.0,22.3
2024-02-23,Sierra Madre Occ.,28.7,15.7,22.7
2024-02-24,Sierra Madre Occ.,28.9,16.0,21.9
2024-02-25,Sierra Madre Occ.,25.7,16.1,20.9
2024-02-26,Sierra Madre Occ.,27.5,13.6,20.9
2024-02-27,Sierra Madre Occ.,28.5,15.2,21.8
2024-02-28,Sierra Madre Occ.,29.9,16.9,23.7
2024-02-29,Sierra Madre Occ.,29.2,18.7,23.1
2024-03-01,Sierra Madre Occ.,27.0,14.9,22.2
2024-03-02,Sierra Madre Occ.,31.9,15.3,23.2
2024-03-03,Sierra Madre Occ.,27.9,17.1,23.3
2024-03-04,Sierra Madre Occ.,24.8,12.5,18.2
2024-03-05,Sierra Madre Occ.,24.9,13.9,19.5
2024-03-06,Sierra Madre Occ.,29.4,15.7,21.6
2024-03-07,Sierra Madre Occ.,22.7,12.4,16.7
2024-03-08,Sierra Madre Occ.,23.7,9.8,15.8
2024-03-09,Sierra Madre Occ.,27.2,13.1,19.8
2024-03-10,Sierra Madre Occ.,22.1,8.9,16.2
2024-03-11,Sierra Madre Occ.,23.7,13.5,18.4
2024-03-12,Sierra Madre Occ.,25.8,13.1,19.8
2024-03-13,Sierra Madre Occ.,28.9,16.2,20.3
2024-03-14,Sierra Madre Occ.,26.5,13.9,20.4
2024-03-15,Sierra Madre Occ.,26.8,11.1,18.7
2024-03-16,Sierra Madre Occ.,21.3,9.9,16.9
2024-03-17,Sierra Madre Occ.,24.6,10.2,16.5
2024-03-18,Sierra Madre Occ.,25.8,12.5,18.6
2024-03-19,Sierra Madre Occ.,22.1,7.8,15.9
2024-03-20,Sierra Madre Occ.,21.7,9.6,17.3
2024-03-21,Sierra Madre Occ.,28.4,14.0,20.3
2024-03-22,Sierra Madre Occ.,22.2,7.1,15.1
2024-03-23,Sierra Madre Occ.,22.7,9.8,16.2
2024-03-24,Sierra Madre Occ.,18.8,6.6,13.0
2024-03-25,Sierra Madre Occ.,19.6,7.6,13.1
2024-03-26,Sierra Madre Occ.,22.0,7.8,14.9
2024-03-27,Sierra Madre Occ.,22.8,7.8,14.8
2024-03-28,Sierra Madre Occ.,26.5,10.2,17.2
2024-03-29,Sierra Madre Occ.,19.3,7.6,12.7
2024-03-30,Sierra Madre Occ.,20.7,7.9,14.0
2024-03-31,Sierra Madre Occ.,19.3,7.1,12.4
2024-04-01,Sierra Madre Occ.,18.3,5.1,12.8
2024-04-02,Sierra Madre Occ.,23.5,8.7,15.1
2024-04-03,Sierra Madre Occ.,17.2,5.2,11.8
2024-04-04,Sierra Madre Occ.,18.4,5.0,12.0
2024-04-05,Sierra Madre Occ.,21.4,8.8,15.6
2024-04-06,Sierra Madre Occ.,22.7,8.5,14.5
2024-04-07,Sierra Madre Occ.,13.9,1.0,7.9
2024-04-08,Sierra Madre Occ.,23.4,10.1,17.8
2024-04-09,Sierra Madre Occ.,15.0,0.9,8.4
2024-04-10,Sierra Madre Occ.,19.5,7.7,13.5
2024-04-11,Sierra Madre Occ.,16.7,3.9,9.5
2024-04-12,Sierra Madre Occ.,16.5,0.8,8.5
2024-04-13,Sierra Madre Occ.,16.6,5.4,11.1
2024-04-14,Sierra Madre Occ.,15.6,4.9,10.3
2024-04-15,Sierra Madre Occ.,17.0,-0.2,9.4
2024-04-16,Sierra Madre Occ.,15.8,2.8,9.6
2024-04-17,Sierra Madre Occ.,14.1,0.3,7.8
2024-04-18,Sierra Madre Occ.,14.8,1.3,7.6
2024-04-19,Sierra Madre Occ.,12.5,-0.0,6.7
2024-04-20,Sierra Madre Occ.,16.8,2.8,8.9
2024-04-21,Sierra Madre Occ.,13.8,1.8,7.2
2024-04-22,Sierra Madre Occ.,11.0,-5.4,4.3
2024-04-23,Sierra Madre Occ.,16.8,2.6,8.6
2024-04-24,Sierra Madre Occ.,9.4,-2.1,5.3
2024-04-25,Sierra Madre Occ.,12.6,-0.2,7.0
2024-04-26,Sierra Madre Occ.,16.6,2.4,9.1
2024-04-27,Sierra Madre Occ.,15.4,1.6,8.4
2024-04-28,Sierra Madre Occ.,16.4,1.0,8.5
2024-04-29,Sierra Madre Occ.,15.0,3.0,9.1
2024-04-30,Sierra Madre Occ.,13.8,0.2,6.5
2024-05-01,Sierra Madre Occ.,12.6,1.1,6.1
2024-05-02,Sierra Madre Occ.,10.6,-2.5,5.0
2024-05-03,Sierra Madre Occ.,12.8,-2.0,4.2
2024-05-04,Sierra Madre Occ.,15.2,1.1,7.8
2024-05-05,Sierra Madre Occ.,10.2,-6.4,2.2
2024-05-06,Sierra Madre Occ.,6.8,-6.5,-0.6
2024-05-07,Sierra Madre Occ.,11.2,-0.5,5.7
2024-05-08,Sierra Madre Occ.,6.5,-4.9,1.7
2024-05-09,Sierra Madre Occ.,13.7,0.2,6.6
2024-05-10,Sierra Madre Occ.,7.9,-6.1,0.8
2024-05-11,Sierra Madre Occ.,6.3,-4.5,2.4
2024-05-12,Sierra Madre Occ.,8.2,-5.1,1.7
2024-05-13,Sierra Madre Occ.,6.4,-4.5,2.1
2024-05-14,Sierra Madre Occ.,7.4,-5.8,2.2
2024-05-15,Sierra Madre Occ.,6.2,-8.1,-0.1
2024-05-16,Sierra Madre Occ.,11.0,-3.8,4.8
2024-05-17,Sierra Madre Occ.,6.8,-6.9,0.0
2024-05-18,Sierra Madre Occ.,8.9,-1.3,3.2
2024-05-19,Sierra Madre Occ.,6.8,-7.6,0.1
2024-05-20,Sierra Madre Occ.,7.4,-5.4,-0.4
2024-05-21,Sierra Madre Occ.,3.6,-9.5,-2.7
2024-05-22,Sierra Madre Occ.,4.0,-10.0,-1.7
